match_id,surface,tourney_date,stat_name,side,value
158,Hard,2022-01-17,aces,Loser,0.17647058823529413
158,Hard,2022-01-17,doubleFaults,Winner,0.1111111111111111
158,Hard,2022-01-17,doubleFaults,Loser,0.23529411764705882
158,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.2777777777777777
158,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.764705882352941
158,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.3888888888888888
158,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.411764705882353
158,Hard,2022-01-17,breakPointsSaved,Winner,0.3333333333333333
158,Hard,2022-01-17,breakPointsSaved,Loser,0.7058823529411765
159,Hard,2022-01-17,aces,Winner,1.0689655172413792
159,Hard,2022-01-17,aces,Loser,1.3448275862068966
159,Hard,2022-01-17,doubleFaults,Winner,0.6896551724137931
159,Hard,2022-01-17,doubleFaults,Loser,0.06896551724137931
159,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.103448275862069
159,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.1379310344827585
159,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.5862068965517242
159,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.206896551724138
159,Hard,2022-01-17,breakPointsSaved,Winner,0.3103448275862069
159,Hard,2022-01-17,breakPointsSaved,Loser,0.1724137931034483
160,Hard,2022-01-17,aces,Winner,0.5714285714285714
160,Hard,2022-01-17,aces,Loser,0.42857142857142855
160,Hard,2022-01-17,doubleFaults,Winner,0.2857142857142857
160,Hard,2022-01-17,doubleFaults,Loser,0.19047619047619047
160,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.0952380952380953
160,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.380952380952381
160,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.2857142857142858
160,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.4761904761904763
160,Hard,2022-01-17,breakPointsSaved,Winner,0.047619047619047616
160,Hard,2022-01-17,breakPointsSaved,Loser,0.3333333333333333
161,Hard,2022-01-17,aces,Winner,0.5714285714285714
161,Hard,2022-01-17,aces,Loser,0.38461538461538464
161,Hard,2022-01-17,doubleFaults,Winner,0.07142857142857142
161,Hard,2022-01-17,doubleFaults,Loser,0.15384615384615385
161,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.4285714285714284
161,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.923076923076923
161,Hard,2022-01-17,secondServePointsAccuracy,Winner,0.8571428571428571
161,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0
161,Hard,2022-01-17,breakPointsSaved,Winner,0.14285714285714285
161,Hard,2022-01-17,breakPointsSaved,Loser,0.38461538461538464
162,Hard,2022-01-17,aces,Winner,1.4
162,Hard,2022-01-17,aces,Loser,0.42857142857142855
162,Hard,2022-01-17,doubleFaults,Winner,0.06666666666666667
162,Hard,2022-01-17,doubleFaults,Loser,0.14285714285714285
162,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.1333333333333333
162,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.5714285714285716
162,Hard,2022-01-17,secondServePointsAccuracy,Winner,0.7333333333333333
162,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.4285714285714286
162,Hard,2022-01-17,breakPointsSaved,Winner,0.06666666666666667
162,Hard,2022-01-17,breakPointsSaved,Loser,0.2857142857142857
163,Hard,2022-01-17,aces,Winner,0.6666666666666666
163,Hard,2022-01-17,aces,Loser,0.07142857142857142
163,Hard,2022-01-17,doubleFaults,Winner,0.2
163,Hard,2022-01-17,doubleFaults,Loser,0.0
163,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.2
163,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.5
163,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.2
163,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0
163,Hard,2022-01-17,breakPointsSaved,Winner,0.26666666666666666
163,Hard,2022-01-17,breakPointsSaved,Loser,0.14285714285714285
164,Hard,2022-01-17,aces,Winner,0.3888888888888889
164,Hard,2022-01-17,aces,Loser,0.5
164,Hard,2022-01-17,doubleFaults,Winner,0.0
164,Hard,2022-01-17,doubleFaults,Loser,0.16666666666666666
164,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.5555555555555554
164,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.3333333333333335
164,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.7222222222222223
164,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.5555555555555556
164,Hard,2022-01-17,breakPointsSaved,Winner,0.4444444444444444
164,Hard,2022-01-17,breakPointsSaved,Loser,0.2222222222222222
165,Hard,2022-01-17,aces,Winner,0.4375
165,Hard,2022-01-17,aces,Loser,0.4375
165,Hard,2022-01-17,doubleFaults,Winner,0.1875
165,Hard,2022-01-17,doubleFaults,Loser,0.1875
165,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.875
165,Hard,2022-01-17,firstServePointsAccuracy,Loser,1.875
165,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.3125
165,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.375
165,Hard,2022-01-17,breakPointsSaved,Winner,0.5625
165,Hard,2022-01-17,breakPointsSaved,Loser,0.3125
166,Hard,2022-01-17,aces,Winner,0.9166666666666666
166,Hard,2022-01-17,aces,Loser,0.36363636363636365
166,Hard,2022-01-17,doubleFaults,Winner,0.08333333333333333
166,Hard,2022-01-17,doubleFaults,Loser,0.7272727272727273
166,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.9166666666666665
166,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.909090909090909
166,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.5
166,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0909090909090908
166,Hard,2022-01-17,breakPointsSaved,Winner,0.3333333333333333
166,Hard,2022-01-17,breakPointsSaved,Loser,0.8181818181818182
167,Hard,2022-01-17,aces,Winner,0.4583333333333333
167,Hard,2022-01-17,aces,Loser,0.2916666666666667
167,Hard,2022-01-17,doubleFaults,Winner,0.3333333333333333
167,Hard,2022-01-17,doubleFaults,Loser,0.4583333333333333
167,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.0833333333333335
167,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.0
167,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.4166666666666667
167,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.25
167,Hard,2022-01-17,breakPointsSaved,Winner,0.5416666666666666
167,Hard,2022-01-17,breakPointsSaved,Loser,0.16666666666666666
168,Hard,2022-01-17,aces,Winner,0.21428571428571427
168,Hard,2022-01-17,aces,Loser,0.2962962962962963
168,Hard,2022-01-17,doubleFaults,Winner,0.10714285714285714
168,Hard,2022-01-17,doubleFaults,Loser,0.14814814814814814
168,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.5357142857142856
168,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.2222222222222223
168,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.1428571428571428
168,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0740740740740742
168,Hard,2022-01-17,breakPointsSaved,Winner,0.6428571428571429
168,Hard,2022-01-17,breakPointsSaved,Loser,0.3333333333333333
169,Hard,2022-01-17,aces,Winner,0.38461538461538464
169,Hard,2022-01-17,aces,Loser,0.38461538461538464
169,Hard,2022-01-17,doubleFaults,Winner,0.34615384615384615
169,Hard,2022-01-17,doubleFaults,Loser,0.5384615384615384
169,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.0
169,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.6923076923076925
169,Hard,2022-01-17,secondServePointsAccuracy,Winner,0.9230769230769231
169,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.5769230769230769
169,Hard,2022-01-17,breakPointsSaved,Winner,0.2692307692307692
169,Hard,2022-01-17,breakPointsSaved,Loser,0.38461538461538464
170,Hard,2022-01-17,aces,Winner,0.21428571428571427
170,Hard,2022-01-17,aces,Loser,0.0
170,Hard,2022-01-17,doubleFaults,Winner,0.21428571428571427
170,Hard,2022-01-17,doubleFaults,Loser,0.15384615384615385
170,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.2142857142857144
170,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.769230769230769
170,Hard,2022-01-17,secondServePointsAccuracy,Winner,0.9285714285714286
170,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.7692307692307693
170,Hard,2022-01-17,breakPointsSaved,Winner,0.0
170,Hard,2022-01-17,breakPointsSaved,Loser,0.38461538461538464
171,Hard,2022-01-17,aces,Winner,1.2352941176470589
171,Hard,2022-01-17,aces,Loser,0.058823529411764705
171,Hard,2022-01-17,doubleFaults,Winner,0.058823529411764705
171,Hard,2022-01-17,doubleFaults,Loser,0.29411764705882354
171,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.235294117647059
171,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.9411764705882355
171,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.0
171,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.7058823529411765
171,Hard,2022-01-17,breakPointsSaved,Winner,0.23529411764705882
171,Hard,2022-01-17,breakPointsSaved,Loser,0.5882352941176471
172,Hard,2022-01-17,aces,Winner,1.0769230769230769
172,Hard,2022-01-17,aces,Loser,0.0
172,Hard,2022-01-17,doubleFaults,Winner,0.5384615384615384
172,Hard,2022-01-17,doubleFaults,Loser,0.0
172,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.6153846153846154
172,Hard,2022-01-17,firstServePointsAccuracy,Loser,1.3846153846153846
172,Hard,2022-01-17,secondServePointsAccuracy,Winner,0.38461538461538464
172,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.6153846153846154
172,Hard,2022-01-17,breakPointsSaved,Winner,0.15384615384615385
172,Hard,2022-01-17,breakPointsSaved,Loser,0.23076923076923078
173,Hard,2022-01-17,aces,Winner,0.1875
173,Hard,2022-01-17,aces,Loser,0.6875
173,Hard,2022-01-17,doubleFaults,Winner,0.0625
173,Hard,2022-01-17,doubleFaults,Loser,0.125
173,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.0
173,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.75
173,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.5
173,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.5625
173,Hard,2022-01-17,breakPointsSaved,Winner,0.3125
173,Hard,2022-01-17,breakPointsSaved,Loser,0.5
174,Hard,2022-01-17,aces,Winner,1.125
174,Hard,2022-01-17,aces,Loser,0.3333333333333333
174,Hard,2022-01-17,doubleFaults,Winner,0.3125
174,Hard,2022-01-17,doubleFaults,Loser,0.26666666666666666
174,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.5625
174,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.2
174,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.25
174,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0666666666666667
174,Hard,2022-01-17,breakPointsSaved,Winner,0.4375
174,Hard,2022-01-17,breakPointsSaved,Loser,0.4666666666666667
175,Hard,2022-01-17,aces,Winner,1.0357142857142858
175,Hard,2022-01-17,aces,Loser,0.10714285714285714
175,Hard,2022-01-17,doubleFaults,Winner,0.35714285714285715
175,Hard,2022-01-17,doubleFaults,Loser,0.21428571428571427
175,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.4642857142857144
175,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.9285714285714284
175,Hard,2022-01-17,secondServePointsAccuracy,Winner,0.9285714285714286
175,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.3928571428571428
175,Hard,2022-01-17,breakPointsSaved,Winner,0.10714285714285714
175,Hard,2022-01-17,breakPointsSaved,Loser,0.42857142857142855
176,Hard,2022-01-17,aces,Winner,0.42857142857142855
176,Hard,2022-01-17,aces,Loser,0.8461538461538461
176,Hard,2022-01-17,doubleFaults,Winner,0.0
176,Hard,2022-01-17,doubleFaults,Loser,0.15384615384615385
176,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.0
176,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.6153846153846154
176,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.2142857142857142
176,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0769230769230769
176,Hard,2022-01-17,breakPointsSaved,Winner,0.6428571428571429
176,Hard,2022-01-17,breakPointsSaved,Loser,0.6153846153846154
177,Hard,2022-01-17,aces,Winner,0.35294117647058826
177,Hard,2022-01-17,aces,Loser,0.35294117647058826
177,Hard,2022-01-17,doubleFaults,Winner,0.17647058823529413
177,Hard,2022-01-17,doubleFaults,Loser,0.17647058823529413
177,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.764705882352941
177,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.823529411764706
177,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.0
177,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0
177,Hard,2022-01-17,breakPointsSaved,Winner,0.11764705882352941
177,Hard,2022-01-17,breakPointsSaved,Loser,0.5882352941176471
178,Hard,2022-01-17,aces,Winner,1.3571428571428572
178,Hard,2022-01-17,aces,Loser,0.14285714285714285
178,Hard,2022-01-17,doubleFaults,Winner,0.14285714285714285
178,Hard,2022-01-17,doubleFaults,Loser,0.2857142857142857
178,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.357142857142857
178,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.7142857142857144
178,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.0
178,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.2142857142857142
178,Hard,2022-01-17,breakPointsSaved,Winner,0.21428571428571427
178,Hard,2022-01-17,breakPointsSaved,Loser,0.5
179,Hard,2022-01-17,aces,Winner,0.07142857142857142
179,Hard,2022-01-17,aces,Loser,0.38461538461538464
179,Hard,2022-01-17,doubleFaults,Winner,0.35714285714285715
179,Hard,2022-01-17,doubleFaults,Loser,0.07692307692307693
179,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.5
179,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.6153846153846154
179,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.7857142857142858
179,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.5384615384615385
179,Hard,2022-01-17,breakPointsSaved,Winner,0.14285714285714285
179,Hard,2022-01-17,breakPointsSaved,Loser,0.9230769230769231
180,Hard,2022-01-17,aces,Winner,0.1111111111111111
180,Hard,2022-01-17,aces,Loser,0.4117647058823529
180,Hard,2022-01-17,doubleFaults,Winner,0.16666666666666666
180,Hard,2022-01-17,doubleFaults,Loser,0.11764705882352941
180,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.1666666666666665
180,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.176470588235294
180,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.3888888888888888
180,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.8235294117647058
180,Hard,2022-01-17,breakPointsSaved,Winner,0.7777777777777778
180,Hard,2022-01-17,breakPointsSaved,Loser,0.23529411764705882
181,Hard,2022-01-17,aces,Winner,0.7857142857142857
181,Hard,2022-01-17,aces,Loser,0.21428571428571427
181,Hard,2022-01-17,doubleFaults,Winner,0.21428571428571427
181,Hard,2022-01-17,doubleFaults,Loser,0.0
181,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.142857142857143
181,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.5
181,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.0714285714285714
181,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.9285714285714286
181,Hard,2022-01-17,breakPointsSaved,Winner,0.21428571428571427
181,Hard,2022-01-17,breakPointsSaved,Loser,0.14285714285714285
182,Hard,2022-01-17,aces,Winner,0.8
182,Hard,2022-01-17,aces,Loser,0.4666666666666667
182,Hard,2022-01-17,doubleFaults,Winner,0.13333333333333333
182,Hard,2022-01-17,doubleFaults,Loser,0.2
182,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.0
182,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.933333333333333
182,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.4
182,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0666666666666667
182,Hard,2022-01-17,breakPointsSaved,Winner,0.6
182,Hard,2022-01-17,breakPointsSaved,Loser,0.3333333333333333
183,Hard,2022-01-17,aces,Winner,0.7857142857142857
183,Hard,2022-01-17,aces,Loser,0.38461538461538464
183,Hard,2022-01-17,doubleFaults,Winner,0.14285714285714285
183,Hard,2022-01-17,doubleFaults,Loser,0.07692307692307693
183,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.642857142857143
183,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.5384615384615383
183,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.2857142857142858
183,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.1538461538461537
183,Hard,2022-01-17,breakPointsSaved,Winner,0.07142857142857142
183,Hard,2022-01-17,breakPointsSaved,Loser,0.23076923076923078
184,Hard,2022-01-17,aces,Winner,0.45454545454545453
184,Hard,2022-01-17,aces,Loser,0.2727272727272727
184,Hard,2022-01-17,doubleFaults,Winner,0.09090909090909091
184,Hard,2022-01-17,doubleFaults,Loser,0.45454545454545453
184,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.5454545454545454
184,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.0
184,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.6363636363636365
184,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.9090909090909091
184,Hard,2022-01-17,breakPointsSaved,Winner,0.09090909090909091
184,Hard,2022-01-17,breakPointsSaved,Loser,0.8181818181818182
185,Hard,2022-01-17,aces,Winner,1.3125
185,Hard,2022-01-17,aces,Loser,0.4
185,Hard,2022-01-17,doubleFaults,Winner,0.375
185,Hard,2022-01-17,doubleFaults,Loser,0.2
185,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.4375
185,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.7333333333333334
185,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.4375
185,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.7333333333333334
185,Hard,2022-01-17,breakPointsSaved,Winner,0.375
185,Hard,2022-01-17,breakPointsSaved,Loser,0.6666666666666666
186,Hard,2022-01-17,aces,Winner,0.6363636363636364
186,Hard,2022-01-17,aces,Loser,0.3181818181818182
186,Hard,2022-01-17,doubleFaults,Winner,0.4090909090909091
186,Hard,2022-01-17,doubleFaults,Loser,0.2727272727272727
186,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.8636363636363638
186,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.9545454545454546
186,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.7727272727272727
186,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.2727272727272727
186,Hard,2022-01-17,breakPointsSaved,Winner,0.22727272727272727
186,Hard,2022-01-17,breakPointsSaved,Loser,0.36363636363636365
187,Hard,2022-01-17,aces,Winner,0.5454545454545454
187,Hard,2022-01-17,aces,Loser,0.23809523809523808
187,Hard,2022-01-17,doubleFaults,Winner,0.13636363636363635
187,Hard,2022-01-17,doubleFaults,Loser,0.19047619047619047
187,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.4545454545454546
187,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.4761904761904763
187,Hard,2022-01-17,secondServePointsAccuracy,Winner,0.9545454545454546
187,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.0952380952380953
187,Hard,2022-01-17,breakPointsSaved,Winner,0.18181818181818182
187,Hard,2022-01-17,breakPointsSaved,Loser,0.6666666666666666
188,Hard,2022-01-17,aces,Winner,1.0833333333333333
188,Hard,2022-01-17,aces,Loser,0.16666666666666666
188,Hard,2022-01-17,doubleFaults,Winner,0.25
188,Hard,2022-01-17,doubleFaults,Loser,0.4166666666666667
188,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.8333333333333335
188,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.5833333333333335
188,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.75
188,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.3333333333333333
188,Hard,2022-01-17,breakPointsSaved,Winner,0.3333333333333333
188,Hard,2022-01-17,breakPointsSaved,Loser,0.75
189,Hard,2022-01-17,aces,Winner,1.0526315789473684
189,Hard,2022-01-17,aces,Loser,0.3157894736842105
189,Hard,2022-01-17,doubleFaults,Winner,0.10526315789473684
189,Hard,2022-01-17,doubleFaults,Loser,0.21052631578947367
189,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.6842105263157894
189,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.9473684210526314
189,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.5263157894736843
189,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.105263157894737
189,Hard,2022-01-17,breakPointsSaved,Winner,0.05263157894736842
189,Hard,2022-01-17,breakPointsSaved,Loser,0.21052631578947367
190,Hard,2022-01-17,aces,Winner,
190,Hard,2022-01-17,aces,Loser,
190,Hard,2022-01-17,doubleFaults,Winner,
190,Hard,2022-01-17,doubleFaults,Loser,
190,Hard,2022-01-17,firstServePointsAccuracy,Winner,
190,Hard,2022-01-17,firstServePointsAccuracy,Loser,
190,Hard,2022-01-17,secondServePointsAccuracy,Winner,
190,Hard,2022-01-17,secondServePointsAccuracy,Loser,
190,Hard,2022-01-17,breakPointsSaved,Winner,
190,Hard,2022-01-17,breakPointsSaved,Loser,
191,Hard,2022-01-17,aces,Winner,1.1666666666666667
191,Hard,2022-01-17,aces,Loser,0.25
191,Hard,2022-01-17,doubleFaults,Winner,0.25
191,Hard,2022-01-17,doubleFaults,Loser,0.08333333333333333
191,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.7083333333333335
191,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.2083333333333335
191,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.1666666666666667
191,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.2916666666666667
191,Hard,2022-01-17,breakPointsSaved,Winner,0.2916666666666667
191,Hard,2022-01-17,breakPointsSaved,Loser,0.125
192,Hard,2022-01-17,aces,Winner,0.4375
192,Hard,2022-01-17,aces,Loser,0.3125
192,Hard,2022-01-17,doubleFaults,Winner,0.1875
192,Hard,2022-01-17,doubleFaults,Loser,0.4375
192,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.375
192,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.0
192,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.375
192,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.125
192,Hard,2022-01-17,breakPointsSaved,Winner,0.375
192,Hard,2022-01-17,breakPointsSaved,Loser,0.4375
193,Hard,2022-01-17,aces,Winner,1.0
193,Hard,2022-01-17,aces,Loser,0.23529411764705882
193,Hard,2022-01-17,doubleFaults,Winner,0.6666666666666666
193,Hard,2022-01-17,doubleFaults,Loser,0.17647058823529413
193,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.388888888888889
193,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.5294117647058822
193,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.2777777777777777
193,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.9411764705882353
193,Hard,2022-01-17,breakPointsSaved,Winner,0.2777777777777778
193,Hard,2022-01-17,breakPointsSaved,Loser,0.058823529411764705
194,Hard,2022-01-17,aces,Winner,1.6
194,Hard,2022-01-17,aces,Loser,0.3
194,Hard,2022-01-17,doubleFaults,Winner,0.1
194,Hard,2022-01-17,doubleFaults,Loser,0.1
194,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.9
194,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.7
194,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.1
194,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.3
194,Hard,2022-01-17,breakPointsSaved,Winner,0.4
194,Hard,2022-01-17,breakPointsSaved,Loser,0.3
195,Hard,2022-01-17,aces,Winner,1.55
195,Hard,2022-01-17,aces,Loser,0.85
195,Hard,2022-01-17,doubleFaults,Winner,0.25
195,Hard,2022-01-17,doubleFaults,Loser,0.1
195,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.35
195,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.35
195,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.0
195,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.7
195,Hard,2022-01-17,breakPointsSaved,Winner,0.35
195,Hard,2022-01-17,breakPointsSaved,Loser,0.35
196,Hard,2022-01-17,aces,Winner,0.09523809523809523
196,Hard,2022-01-17,aces,Loser,0.6190476190476191
196,Hard,2022-01-17,doubleFaults,Winner,0.14285714285714285
196,Hard,2022-01-17,doubleFaults,Loser,0.38095238095238093
196,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.619047619047619
196,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.8095238095238093
196,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.9047619047619047
196,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.8095238095238095
196,Hard,2022-01-17,breakPointsSaved,Winner,0.5238095238095238
196,Hard,2022-01-17,breakPointsSaved,Loser,0.3333333333333333
197,Hard,2022-01-17,aces,Winner,1.0
197,Hard,2022-01-17,aces,Loser,0.2857142857142857
197,Hard,2022-01-17,doubleFaults,Winner,0.2857142857142857
197,Hard,2022-01-17,doubleFaults,Loser,0.42857142857142855
197,Hard,2022-01-17,firstServePointsAccuracy,Winner,2.7142857142857144
197,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.5
197,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.4285714285714286
197,Hard,2022-01-17,secondServePointsAccuracy,Loser,0.9285714285714286
197,Hard,2022-01-17,breakPointsSaved,Winner,0.07142857142857142
197,Hard,2022-01-17,breakPointsSaved,Loser,0.2857142857142857
198,Hard,2022-01-17,aces,Winner,0.45454545454545453
198,Hard,2022-01-17,aces,Loser,1.0
198,Hard,2022-01-17,doubleFaults,Winner,0.2727272727272727
198,Hard,2022-01-17,doubleFaults,Loser,0.38095238095238093
198,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.090909090909091
198,Hard,2022-01-17,firstServePointsAccuracy,Loser,3.142857142857143
198,Hard,2022-01-17,secondServePointsAccuracy,Winner,1.4545454545454546
198,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.2380952380952381
198,Hard,2022-01-17,breakPointsSaved,Winner,0.5
198,Hard,2022-01-17,breakPointsSaved,Loser,0.42857142857142855
199,Hard,2022-01-17,aces,Winner,0.4
199,Hard,2022-01-17,aces,Loser,0.48
199,Hard,2022-01-17,doubleFaults,Winner,0.08
199,Hard,2022-01-17,doubleFaults,Loser,0.32
199,Hard,2022-01-17,firstServePointsAccuracy,Winner,3.6
199,Hard,2022-01-17,firstServePointsAccuracy,Loser,2.84
199,Hard,2022-01-17,secondServePointsAccuracy,Winner,0.84
199,Hard,2022-01-17,secondServePointsAccuracy,Loser,1.44
199,Hard,2022-01-17,breakPointsSaved,Winner,0.36
199,Hard,2022-01-17,breakPointsSaved,Loser,0.2
200,Hard,2022-01-17,aces,Winner,1.0666666666666667
200,Hard,2022-01-17,aces,Loser,0.35714285714285715
200,Hard,2022-01-17,doubleFaults,Winner,0.4666666666666667
200,Hard,2022-01-17,doubleFaults,Loser,0.07142857142857142
